IslandID,Island Size,Terrain Type,Vegetation Type,Distance from Mainland,Avg Temperature,Avg Humidity,Flora and Fauna Changes,Growth Patterns,Unexplain Sounds Count,Visual Anomalies,pH Change,Type
1108,42.36265699721064,Swamp,Mangroves,,26.735590806182696,75.14279226357206,No Effect,,Low,Frequent,-0.448498797,Jersey Devil
9,176.21626269246758,Mountainous,,,20.264560762076165,81.89476002213317,No Effect,Normal,High,Frequent,,Thunderbird
449,239.43199228968612,Coastal,Grasslands,194.9562962989121,15.732861186678829,66.97498502,,Abnormal,None,None,0.2475190541053631,Ropen
708,42.76919065932498,Forested,Mixed Forests,376.1570014413211,,74.89768293532265,No Effect,Abnormal,Moderate,None,0.1602332098764932,Jersey Devil
255,222.6725650983201,Plains,Deciduous Forests,314.95179760871923,10.884746786092675,61.996447912064575,No Effect,Normal,High,Frequent,,Thunderbird
882,203.7462721824024,Swamp,Deciduous Forests,370.2307026290469,14.571619562087625,80.68408287745115,Decreasing,Abnormal,High,None,-0.77966093,Wendigo
389,277.4304707501618,Tundra,Coniferous Forests,146.79807533576138,-4.495619777,76.66636931951298,,Normal,Low,Occasional,-0.050835492,Yeti
908,147.5880383,Plains,Cultivated Land,193.58423563664653,35.76580327378446,53.22630699459772,Decreasing,Normal,Moderate,None,0.037150965,Chupacabra
924,167.1051150547228,Mountainous,,,16.40578787,81.26608095,Decreasing,Abnormal,Moderate,None,-0.223760718,Wendigo
1486,392.6376843047939,,Mixed Forests,359.3354351749041,8.329291070330648,64.80119015405842,No Effect,Normal,Moderate,Frequent,0.068218394,Sasquatch
1078,,,,204.8480482576669,23.075126648552985,76.70481629356019,Increasing,Normal,High,Occasional,,Sasquatch
460,239.09385794194213,Mountainous,Tundra Vegetation,648.9001785503705,,72.63027549974291,No Effect,,Low,None,0.1302407108783181,Sasquatch
1107,281.1834635838739,Plains,,375.0460279694377,18.923565035430173,59.60746548283552,,,None,Occasional,0.024823183,Chupacabra
958,250.03419993899612,Mountainous,Tundra Vegetation,,2.1471549121779514,53.559708084608765,No Effect,,,Occasional,0.3331727281615918,Thunderbird
501,111.56331710465682,Plains,Mixed Forests,352.1717706849927,14.44648322488003,60.96305815007612,Decreasing,Abnormal,None,Frequent,0.1281365552074649,Chupacabra
739,402.9509446831003,Plains,Mixed Forests,424.1128481,17.06073840916236,60.26812515587287,Increasing,Normal,Low,Occasional,0.1320136527689523,Sasquatch
1607,176.92418243194666,Mountainous,Tundra Vegetation,441.0132598045933,-3.787271113,84.14742411364645,No Effect,Normal,,Occasional,-0.086027741,Yeti
868,,Swamp,Grasslands,391.48375516831607,17.197785426158408,,Decreasing,Abnormal,Low,None,-0.142266132,Jersey Devil
731,289.0988512994089,,Coniferous Forests,,3.80941429,68.71380176535939,Increasing,Normal,Low,Frequent,0.2586510355331516,Sasquatch
539,53.61279878548609,,Grasslands,244.8571723984888,3.7517542932372736,46.66933095838425,Increasing,Abnormal,,Occasional,-0.218332299,Jersey Devil
697,86.78099623827312,Desert,,426.5208618237892,24.06951765224156,48.34546140881002,Increasing,Normal,Low,Occasional,0.1828098903871879,Chupacabra
1206,,Desert,Desert Vegetation,444.3423820158153,39.934767308870974,44.98382968041892,Increasing,Normal,Low,Occasional,,Chupacabra
1192,30.455794551874604,Forested,Coniferous Forests,325.9300414667187,5.440001278779102,89.76982362619542,Decreasing,Normal,Moderate,Frequent,-0.304215514,Banshee
1031,70.69639052158874,,Mixed Forests,577.6295202303908,13.015741178178834,56.90554568231988,No Effect,,Low,Occasional,-0.4443977,Mothman
372,,Plains,Deciduous Forests,401.31046636414845,18.265742486812226,56.52656340984655,No Effect,Abnormal,Moderate,Frequent,0.070999215,Chupacabra
667,268.1395038452571,Forested,Mixed Forests,469.8096479627402,0.8284395901261536,61.38138027918518,Increasing,Abnormal,Moderate,Occasional,0.1298866028277203,Sasquatch
1325,253.32699949355444,Forested,Mixed Forests,440.0488761123572,7.623243310890882,55.46275780007083,No Effect,Abnormal,Low,Occasional,0.2046865168621939,Ropen
357,262.7383064317958,Forested,Mixed Forests,,12.369589647370823,,Increasing,Abnormal,None,,,Ropen
967,213.8237787141367,Mountainous,Tundra Vegetation,213.1658548160757,5.054449302280534,46.763970118305664,No Effect,,None,None,,Ropen
783,150.4355883669002,Forested,Deciduous Forests,299.48031589478137,9.797344400152744,75.58840346189405,No Effect,Abnormal,Low,Occasional,-0.450839777,Wendigo
735,315.8659072,Coastal,Grasslands,,17.99446332,63.93940440896491,,Normal,None,None,0.1195724045980124,Ropen
1035,251.01146182903332,Coastal,Cultivated Land,434.7071945922544,34.158198938929246,60.16611481806409,Increasing,,,None,,Ropen
970,187.82144487832625,Swamp,Mangroves,,18.356477320451454,81.43259810152458,No Effect,Normal,Moderate,Occasional,-0.546272625,Wendigo
1324,13.86660245254609,Plains,Grasslands,379.9072639890386,26.28250836416205,65.12360683038342,,,Moderate,Occasional,-0.436102034,Banshee
1289,226.5071020791683,Forested,Mixed Forests,,4.960794505827161,86.95358427770681,No Effect,Abnormal,Low,None,0.1960024872635198,Thunderbird
1293,278.10398475781176,Tundra,Coniferous Forests,192.7731175744507,-7.631536904,71.41076337522486,Increasing,Normal,Moderate,None,-0.000992751,Yeti
1476,102.46573934196152,,,361.38573485652194,14.38241215845363,75.40446935062762,Increasing,Normal,Low,None,0.098631862,Chupacabra
1546,289.18952205666983,Plains,Cultivated Land,568.7220119060618,16.871268201453244,70.71529534330259,No Effect,Normal,High,Occasional,0.1009483981181015,Sasquatch
885,139.75234271991062,Tundra,Tundra Vegetation,589.4383985999999,-2.083449108,70.05115425310213,No Effect,Abnormal,None,Occasional,-0.97016993,Wendigo
79,318.21397160189275,Forested,Coniferous Forests,84.51830885839826,11.324664928723244,69.92973938212425,No Effect,Normal,None,Occasional,,Sasquatch
814,301.34333740470623,Forested,Coniferous Forests,248.1019868398663,12.290002543610054,67.09657962242719,No Effect,Normal,None,None,0.1093473750057841,Sasquatch
1121,256.1700746247764,,Mixed Forests,132.41403622210473,13.120068005617188,90.21227132736962,No Effect,Normal,None,Occasional,0.2973419821677142,Ropen
671,321.3399008309355,Mountainous,Tundra Vegetation,,7.385558203057005,74.68728527,No Effect,Normal,Moderate,None,0.1187802756942277,Sasquatch
1331,18.866726134956345,Forested,Deciduous Forests,368.2723930681725,9.665149527,79.92020587648896,No Effect,,High,Frequent,-0.456095085,Banshee
57,,,,,3.6303588000494953,78.04676093872398,No Effect,Abnormal,,Frequent,-0.230211684,Banshee
133,64.92199659166035,Forested,Mixed Forests,269.7526506964703,13.98336795350859,76.76153954571686,Increasing,Normal,Moderate,Frequent,-0.131250015,Mothman
933,315.7422553601664,Forested,Coniferous Forests,170.5236264162284,6.882101002203786,,No Effect,Normal,None,Frequent,0.0588107,Sasquatch
1468,204.5798414112805,Mountainous,Grasslands,292.2644750729482,25.84291849037712,,No Effect,Normal,Low,Frequent,,Ropen
823,238.0348048,Mountainous,Coniferous Forests,253.80583160978645,5.148060009593779,83.45266387926628,No Effect,,Low,Occasional,0.2835051163642801,Ropen
504,345.3949447585382,,Coniferous Forests,265.3193283723897,2.4696009123114173,70.00416656,Increasing,,High,Occasional,0.1933869395899881,Sasquatch
1544,313.5758937414159,Forested,Deciduous Forests,356.4367534330148,17.174702818059487,,No Effect,Normal,High,Frequent,0.086056427,Sasquatch
347,324.35784562901904,,Mixed Forests,,13.302670117836668,82.27004750966245,Increasing,Normal,Low,Occasional,,Sasquatch
386,,Mountainous,Grasslands,545.6389261202817,4.820443228321369,53.20029814057051,No Effect,Abnormal,None,Occasional,,Sasquatch
1024,,Forested,Deciduous Forests,299.32701000126724,5.900492230494276,80.74430744748466,Increasing,Normal,Low,None,0.083299527,Sasquatch
894,241.22961885787663,Forested,Mixed Forests,643.4261478631324,8.714661062696047,89.07030116551834,No Effect,Normal,Moderate,Frequent,0.1215412903521388,Ropen
828,305.28313248868847,Plains,Grasslands,188.8423471281621,28.876305179739884,55.93821267649773,No Effect,Abnormal,Moderate,Frequent,0.069339452,Sasquatch
1642,267.4117158979663,Tundra,Tundra Vegetation,108.57700371063228,-5.225030199,60.61548690785412,No Effect,,,None,-0.01486507,Yeti
475,218.5970409,Forested,Deciduous Forests,366.5946597047857,13.948377699371257,79.81468787995401,No Effect,Normal,Low,Occasional,,Ropen
1640,194.4892688785045,,Grasslands,479.5526495225382,9.973078358964536,37.69175799241797,,Normal,None,Occasional,0.017505647,Yeti
1210,,Forested,Coniferous Forests,234.01359187601784,16.39174734653387,82.16528476,Increasing,Normal,Low,Occasional,0.082123015,Sasquatch
652,263.05621332158944,Coastal,Mangroves,155.90435827450327,18.108783663595148,74.94783936691299,No Effect,Abnormal,None,None,0.078425459,Ropen
172,36.51973898431524,Urban settlements,Cultivated Land,,28.652436735421357,63.639484959640185,Decreasing,Abnormal,None,Frequent,-0.22018664,Banshee
38,316.48987307232704,Plains,Grasslands,,13.54812094192362,72.21519563460603,Increasing,Normal,Moderate,None,0.079924792,Sasquatch
713,311.6372843162922,Mountainous,Tundra Vegetation,366.6346788350844,2.233940129556272,51.65054306904499,,Normal,Low,Occasional,0.043767727,Sasquatch
90,,Mountainous,Grasslands,,16.124641437664927,69.65614410563659,No Effect,Normal,Moderate,,0.1963514885672212,Sasquatch
1682,70.29033391773386,Coastal,Grasslands,,20.64435373,55.11745861180369,,Abnormal,Moderate,Occasional,-0.197347562,Mothman
875,122.97891748614846,Plains,,401.2236054713276,,63.02266736242901,Decreasing,Normal,Low,None,,Chupacabra
1169,251.0215255869518,Mountainous,Coniferous Forests,180.51923048848388,19.609276460490875,83.35384523567026,Increasing,Normal,Low,,,Ropen
1093,57.00270833,,Deciduous Forests,,11.937443975690744,69.36498092387652,No Effect,Normal,Low,None,,Mothman
1626,348.3071711498192,Mountainous,Grasslands,,,48.203942482542274,Decreasing,Abnormal,High,Occasional,0.011861598,Sasquatch
1700,299.28632095215977,Plains,,432.32186694362673,15.295973464806233,62.733893386288976,No Effect,Normal,Moderate,Frequent,0.1278686153682557,Sasquatch
499,,,,193.7503600880177,14.19091610052979,82.16055581,Increasing,Normal,Low,Frequent,0.059176159,Sasquatch
338,193.4351204162006,Mountainous,Coniferous Forests,,-3.512608464,61.41123944135936,Increasing,Normal,Low,None,0.035107836,Yeti
28,325.2954598411174,Coastal,Grasslands,134.58966386449762,17.50779491866309,,Increasing,Normal,Moderate,None,0.095558156,Sasquatch
1315,401.02536807243166,Forested,Deciduous Forests,,13.86486930752789,82.16050869,,Abnormal,High,Frequent,0.075056065,Sasquatch
1581,27.27749788218384,Forested,Coniferous Forests,461.07963436030616,6.760949924964951,75.93385159845553,No Effect,Normal,Moderate,Frequent,-0.053590608,Banshee
945,23.20633965805119,Forested,Deciduous Forests,359.6188033059134,8.347095477,76.67794775798228,Decreasing,Normal,Moderate,Frequent,-0.109863919,Banshee
169,317.49597881768244,Forested,Deciduous Forests,159.98379711151117,18.886733156689488,69.20571072667197,,Normal,None,None,0.061175001,Sasquatch
912,266.4293476,,,,33.46440374190138,71.93474304197082,Decreasing,Abnormal,None,Frequent,0.1904087106237099,Chupacabra
491,232.10585382671144,Tundra,Tundra Vegetation,,,64.63871455698028,Increasing,Normal,,None,0.048796342,Yeti
953,122.8994034945499,Forested,Deciduous Forests,121.35693557536015,11.80321056338594,80.86634278,Decreasing,Abnormal,Moderate,Frequent,-0.253201094,Wendigo
1097,297.3184914,,Coniferous Forests,301.36637353590584,11.166365601393853,65.80146737,,Normal,None,None,,Ropen
1032,43.79905969698783,Coastal,Mangroves,170.1180049119675,31.80252722772212,81.07274193029127,Decreasing,,None,Occasional,-0.139724406,Mothman
587,310.6353432,Forested,Deciduous Forests,468.6472760545061,6.149323883933659,76.07028947416487,No Effect,Normal,None,Occasional,0.074123516,Sasquatch
750,197.5190441680287,Desert,Desert Vegetation,214.3001702865136,7.965556163910931,23.21360346682725,No Effect,Normal,None,Frequent,0.075593578,Chupacabra
657,210.8340205087806,,Coniferous Forests,442.1078344397715,-4.860867125,,,Abnormal,None,Occasional,0.000895796,Yeti
234,30.441317077296187,,Grasslands,219.5825331338964,13.012110035628496,77.75520384059665,No Effect,Abnormal,Moderate,Frequent,-0.280813209,Banshee
732,,Forested,Coniferous Forests,232.6337406298113,16.206649214954794,78.94287110457493,No Effect,Normal,None,,,Sasquatch
1274,,Plains,Grasslands,118.52721344850885,19.87497728455716,57.74160355258714,No Effect,,None,Occasional,,Chupacabra
1418,22.987919253391887,Forested,,480.18205632040434,16.529514038670364,74.37333890491621,Decreasing,Abnormal,Moderate,Occasional,,Banshee
934,,Desert,Grasslands,138.6566338156961,11.188460012513854,59.58327893543537,Decreasing,Abnormal,Low,None,0.1444822253507279,Chupacabra
1065,65.25248710892379,Mountainous,Coniferous Forests,,,65.08000446885733,Increasing,Abnormal,Low,,,Thunderbird
108,152.98115301013985,Forested,Deciduous Forests,,25.063058681589617,74.08848681932992,,Normal,Moderate,Occasional,,Wendigo
1340,325.47192859794893,Forested,Coniferous Forests,210.13029306157972,-5.50581969,67.41110348512174,No Effect,Normal,High,Occasional,0.1934182124979125,Sasquatch
568,120.08195576713295,Coastal,Cultivated Land,313.2419425835829,26.330312801214564,77.78357363644513,Decreasing,Normal,,Frequent,0.2216842273459633,Ropen
890,209.0111806206858,Mountainous,Mixed Forests,457.5861270712239,1.874798957487548,77.72980527462748,Increasing,Normal,None,None,-0.014404499,Yeti
947,118.1981283,,Mixed Forests,257.1470849195581,8.064260922634556,78.18126993328268,Decreasing,Abnormal,Low,Occasional,0.140454117,Chupacabra
1048,205.9949822505717,Tundra,Tundra Vegetation,119.62361445556796,,41.19251885,Increasing,Normal,Low,Occasional,-0.025517488,Yeti
1170,,Plains,Grasslands,190.5405217567842,21.289763929119147,50.40767333309489,,Normal,Moderate,Frequent,,Thunderbird
1187,241.94329615652484,Mountainous,Coniferous Forests,116.01291917097208,-2.796990243,66.95490371813135,Increasing,Normal,Moderate,None,0.2996060999498415,Thunderbird
1253,150.20037750305545,,Coniferous Forests,305.6129897057284,-1.296883497,63.56248879602464,No Effect,Normal,High,Occasional,-0.058981233,Yeti
884,55.93950227191572,Swamp,Deciduous Forests,123.70024968775374,21.945955645472253,78.60346819939623,Increasing,Normal,Moderate,,-0.391085138,Jersey Devil
1458,103.69704442464268,Forested,,500.28350130016105,8.014757022,74.5127979,No Effect,Normal,None,Frequent,0.1305898969836653,Chupacabra
850,32.42547156647535,Urban settlements,Grasslands,647.1553875541362,21.93383231,67.63072041754953,No Effect,Normal,High,,0.019750556,Banshee
734,,Mountainous,Grasslands,463.0833309846763,8.255923063257807,62.22273588892198,No Effect,Normal,None,Frequent,-0.26523126,Mothman
717,278.9887471028002,,Coniferous Forests,456.28979987902295,6.917996687848328,87.24289463,No Effect,,None,Frequent,0.1773951360021087,Ropen
454,,Forested,Coniferous Forests,391.07720855463066,12.01467347030898,70.96178876819775,No Effect,Normal,Moderate,None,0.2149006715039667,Ropen
264,187.58488446851555,Tundra,Tundra Vegetation,,7.526175204782027,75.58223547983951,Decreasing,Abnormal,None,,-0.257507543,Wendigo
75,49.711811971817006,Forested,Deciduous Forests,76.30246508604385,17.881411949526594,80.43812468,Decreasing,Abnormal,High,,-0.324760898,Jersey Devil
444,81.94952495561682,Plains,Mixed Forests,166.4558485518349,18.09561085264714,73.68535683767134,Decreasing,Normal,None,None,0.07795211,Chupacabra
395,223.70726484727504,,Coniferous Forests,502.0921171026391,14.957553073894433,56.29526952013551,,Normal,Low,Occasional,0.3989022179025503,Thunderbird
176,254.50373129941568,Coastal,Grasslands,246.2209849,20.88366203039884,66.73305697159921,No Effect,Abnormal,Moderate,Frequent,0.4745298625072578,Thunderbird
1042,212.44136490681825,Mountainous,Grasslands,290.8222271424179,8.563421164260777,50.209510572508655,No Effect,,Low,None,,Wendigo
1512,270.5431721979785,Coastal,,71.53086792390447,24.799306538601083,75.90871596425217,No Effect,Normal,High,Frequent,0.5400748786918015,Thunderbird
1316,146.42385721171766,,Coniferous Forests,450.4524184896226,9.814022506367785,80.18114258775731,Increasing,Abnormal,Moderate,,,Wendigo
1381,,Urban settlements,Mixed Forests,285.10025373407467,34.44241063995784,61.56993704648108,Decreasing,Normal,Moderate,Frequent,,Banshee
595,,Plains,Grasslands,380.8282532896741,19.03195717395265,66.06208809,Increasing,Normal,Moderate,,-0.335025309,Mothman
61,38.83617294170998,,Deciduous Forests,273.1282891430099,17.11804118417563,77.10051955712822,,Abnormal,High,None,-0.344619754,Jersey Devil
872,25.60676647609318,Urban settlements,Grasslands,,24.22651814291362,61.60512804906074,Decreasing,Abnormal,Low,Occasional,-0.065694405,Banshee
1292,159.8650429586491,Plains,,480.7870711786689,10.156583923573288,59.38088094,No Effect,Normal,None,Frequent,,Chupacabra
1632,237.11500910850611,Mountainous,Tundra Vegetation,258.81078768385623,2.937395463595193,,No Effect,Normal,Moderate,None,,Yeti
278,306.2198788822466,,Coniferous Forests,226.8997012661207,15.789375066227976,52.83652341971551,No Effect,Normal,Moderate,Frequent,0.1342009798526853,Sasquatch
36,261.17617594922206,Mountainous,Grasslands,102.95016188779402,13.84245503118312,93.56847125,No Effect,Normal,Moderate,Frequent,0.3322367354628521,Thunderbird
